il,ilce,mahalle,posta_kodu
Burdur,Merkez,Sakarya Mahallesi,15200
Burdur,Merkez,Saray Mah (Kozluca Köyü),15050
Burdur,Merkez,Sarıova Köyü,15050
Burdur,Merkez,Sığırbiriken Mah (Kayaaltı Köyü),15050
Burdur,Merkez,Sinan Mahallesi,15200
Burdur,Merkez,Soğanlı Köyü,15050
Burdur,Merkez,Şeker Evleri Mahallesi,15100
Burdur,Merkez,Şirinevler Mahallesi,15040
Burdur,Merkez,Taşkapı Köyü,15050
Burdur,Merkez,Tepe Mah (Cimbilli Köyü),15050
Burdur,Merkez,Tepe Mahallesi,15200
Burdur,Merkez,Ulupınar Köyü,15050
Burdur,Merkez,Üçdibek Mahallesi,15200
Burdur,Merkez,Y.Kökez Mah (Kökez Köyü),15050
Burdur,Merkez,Yaka Mah (Askeriye Köyü),15050
Burdur,Merkez,Yarıköy Köyü,15050
Burdur,Merkez,Yassıgüme Köyü,15050
Burdur,Merkez,Yaylabeli Köyü,15050
Burdur,Merkez,Yazıköy Köyü,15050
Burdur,Merkez,Yeni Cami Mah (Askeriye Köyü),15050
Burdur,Merkez,Yeni Mahallesi,15030
Burdur,Merkez,Yeni Suludere Mah (Suludere Köyü),15050
Burdur,Merkez,Yenice Mahallesi,15030
Burdur,Merkez,Yeşildağ Köyü,15050
Burdur,Merkez,Yol Altı Mah (Gökçebağ Köyü),15050
Burdur,Merkez,Yukarı Cinbilli Mah (Cimbilli Köyü),15050
Burdur,Merkez,Yukarı Mah (Çallıca Köyü),15050
Burdur,Merkez,Yukarı Suludere Mah (Suludere Köyü),15050
Burdur,Merkez,Yukarı Tekkeönü Mah (Askeriye Köyü),15050
Burdur,Merkez,Zafer Mahallesi,15200
Burdur,Tefenni,Aşıklar Mah (Hasanpaşa Köyü),15602
Burdur,Tefenni,Başpınar Köyü,15602
Burdur,Tefenni,Bayramlar Köyü,15602
Burdur,Tefenni,Belkaya Köyü,15602
Burdur,Tefenni,Beşiktaş Mah (Beyköy Köyü),15602
Burdur,Tefenni,Cumhuriyet Mah (Hasanpaşa Köyü),15602
Burdur,Tefenni,Çaylı Köyü,15602
Burdur,Tefenni,Ece Köyü,15602
Burdur,Tefenni,Esentepe Mahallesi,15600
Burdur,Tefenni,Eşeler Mahallesi,15600
Burdur,Tefenni,Fatih Mahallesi,15600
Burdur,Tefenni,Göktürk Mahallesi,15602
Burdur,Tefenni,Kaklık Mah (Beyköy Köyü),15602
Burdur,Tefenni,Karamusa Köyü,15602
Burdur,Tefenni,Kır Mahallesi,15600
Burdur,Tefenni,Pazar Mahallesi,15600
Burdur,Tefenni,Sazak Köyü,15602
Burdur,Tefenni,Seydiler Köyü,15602
Burdur,Tefenni,Yaylaköy Köyü,15602
Burdur,Tefenni,Yeni Mah (Hasanpaşa Köyü),15602
Burdur,Tefenni,Yenice Mahallesi,15600
Burdur,Tefenni,Yeşilköy Köyü,15602
Burdur,Tefenni,Yokuş Mahallesi,15600
Burdur,Tefenni,Yuva Köyü,15602
Burdur,Tefenni,Yuvalak Köyü,15602
Burdur,Tefenni,Zafer Mah (Beyköy Köyü),15602
Burdur,Tefenni,Zafer Mahallesi,15600
Burdur,Yeşilova,1.Küme Evler Mah (Orhanlı Köyü),15502
Burdur,Yeşilova,2.Küme Evler Mah (Orhanlı Köyü),15502
Burdur,Yeşilova,Armut Köyü,15502
Burdur,Yeşilova,Aşağı Cami Mah (Güney Köyü),15502
Burdur,Yeşilova,Aşağı Kırlı Köyü,15502
Burdur,Yeşilova,Aşağı Mah (Salda Köyü),15502
Burdur,Yeşilova,Atatürk Mah (Çuvallı Köyü),15502
Burdur,Yeşilova,Bahcelievler Mahallesi,15500
Burdur,Yeşilova,Bahçeli Evler Mah (Çaltepe Köyü),15502
Burdur,Yeşilova,Bayındır Köyü,15502
Burdur,Yeşilova,Bayırbaşı Köyü,15502
Burdur,Yeşilova,Beyköy Köyü,15502
Burdur,Yeşilova,Cami Mah (Çuvallı Köyü),15502
Burdur,Yeşilova,Çardak Köyü,15502
Burdur,Yeşilova,Değirmen Mahallesi,15500
Burdur,Yeşilova,Dereköy Köyü,15502
Burdur,Yeşilova,Düden Köyü,15502
Burdur,Yeşilova,Elden Köyü,15502
Burdur,Yeşilova,Emek Mahallesi,15500
Burdur,Yeşilova,Gençali Köyü,15502
Burdur,Yeşilova,Gökçeyaka Köyü,15502
Burdur,Yeşilova,Horozköy Köyü,15502
Burdur,Yeşilova,Hüyük Mah (Yarışlı Köyü),15502
Burdur,Yeşilova,Iğdir Köyü,15502
Burdur,Yeşilova,Karaatlı Mahallesi,15500
Burdur,Yeşilova,Karaköy Köyü,15502
Burdur,Yeşilova,Karaköy Mah (Harmanlı Köyü),15502
Burdur,Yeşilova,Karşı Mah (Harmanlı Köyü),15502
Burdur,Yeşilova,Kavak Köyü,15502
Burdur,Yeşilova,Kayadibi Mahallesi,15500
Burdur,Yeşilova,Kayaköy Mah (Alanköy Köyü),15502
Burdur,Yeşilova,Koyunlar Çeşme Mahallesi,15500
Burdur,Yeşilova,Köyiçi Mah (Akçaköy Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Alanköy Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Başkuyu Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Bedirli Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Büyükyaka Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Çaltepe Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Çeltek Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Çuvallı Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Doğanbaba Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Işıklar Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Onacak Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Örencik Köyü),15502
Burdur,Yeşilova,Köyiçi Mah (Yarışlı Köyü),15502
Burdur,Yeşilova,Kumluk Mah (Çuvallı Köyü),15502
Burdur,Yeşilova,Merkez Mah (Harmanlı Köyü),15502
Burdur,Yeşilova,Merkez Mahallesi,15500
Burdur,Yeşilova,Niyazlar Köyü,15502
Burdur,Yeşilova,Orhanlı Köyü,15502
Burdur,Yeşilova,Ömerler Mah (Örencik Köyü),15502
Burdur,Yeşilova,Sağlık Ocağı Mah (Yarışlı Köyü),15502
Burdur,Yeşilova,Sazak Köyü,15502
Burdur,Yeşilova,Şehit Ismail Erçoban Mah (Çaltepe Köyü),15502
Burdur,Yeşilova,Taşpınar Köyü,15502
Burdur,Yeşilova,Tekke Mah (Yarışlı Köyü),15502
Burdur,Yeşilova,Yaka Mah (Çaltepe Köyü),15502
Burdur,Yeşilova,Yeni Bağlar Mah (Çuvallı Köyü),15502
Burdur,Yeşilova,Yeni Mah (Çaltepe Köyü),15502
Burdur,Yeşilova,Yukarı Cami Mah (Güney Köyü),15502
Burdur,Yeşilova,Yukarı Kırlı Köyü,15502
Burdur,Yeşilova,Yukarı Mah (Onacak Köyü),15502
Burdur,Yeşilova,Yukarı Mah (Salda Köyü),15502
Burdur,Yeşilova,Yukarı Müslümler Mah (Yarışlı Köyü),15502
Bursa,Büyükorhan,Akçasaz Mahallesi,16990
Bursa,Büyükorhan,Aktaş Mahallesi,16990
Bursa,Büyükorhan,Armutçuk Mahallesi,16990
Bursa,Büyükorhan,Bademlik Mahallesi,16990
Bursa,Büyükorhan,Balaban Mahallesi,16990
Bursa,Büyükorhan,Bayındır Mahallesi,16990
Bursa,Büyükorhan,Burunca Mahallesi,16990
Bursa,Büyükorhan,Cumhuriyet Mahallesi,16990
Bursa,Büyükorhan,Çakıryenice Mahallesi,16990
Bursa,Büyükorhan,Çeribaşı Mahallesi,16990
Bursa,Büyükorhan,Danacılar Mahallesi,16990
Bursa,Büyükorhan,Danaçalı Mahallesi,16990
Bursa,Büyükorhan,Demirler Mahallesi,16990
Bursa,Büyükorhan,Derecik Mahallesi,16990
Bursa,Büyükorhan,Durhasan Mahallesi,16990
Bursa,Büyükorhan,Düğüncüler Mahallesi,16990
Bursa,Büyükorhan,Elekçalı Mahallesi,16990
Bursa,Büyükorhan,Ericek Mahallesi,16990
Bursa,Büyükorhan,Gedikler Mahallesi,16990
Bursa,Büyükorhan,Geynik Mahallesi,16990
Bursa,Büyükorhan,Hacıahmetler Mahallesi,16990
Bursa,Büyükorhan,Hacılar Mahallesi,16990
Bursa,Büyükorhan,Hemşeriler Mahallesi,16990
Bursa,Büyükorhan,Hocahasan Mahallesi,16990
Bursa,Büyükorhan,Ismetiye Mahallesi,16990
Bursa,Büyükorhan,Karaağız Mahallesi,16990
Bursa,Büyükorhan,Karaçukur Mahallesi,16990
Bursa,Büyükorhan,Karalar Mahallesi,16990
Bursa,Büyükorhan,Kayapa Mahallesi,16990
Bursa,Büyükorhan,Kınık Mahallesi,16990
Bursa,Büyükorhan,Kuşlar Mahallesi,16990
Bursa,Büyükorhan,Mazlumlar Mahallesi,16990
Bursa,Büyükorhan,Orhan Mahallesi,16990
Bursa,Büyükorhan,Osmanlar Mahallesi,16990
Bursa,Büyükorhan,Örencik Mahallesi,16990
Bursa,Büyükorhan,Özlüce Mahallesi,16990
Bursa,Büyükorhan,Perçin Mahallesi,16990
Bursa,Büyükorhan,Pınarköy Mahallesi,16990
Bursa,Büyükorhan,Pirebeyler Mahallesi,16990
Bursa,Büyükorhan,Sarnıç Mahallesi,16990
Bursa,Büyükorhan,Tekerler Mahallesi,16990
Bursa,Büyükorhan,Yenice Mahallesi,16990
Bursa,Büyükorhan,Zaferiye Mahallesi,16990
Bursa,Gemlik,Adliye Mahallesi,16600
Bursa,Gemlik,Ata Mahallesi,16600
Bursa,Gemlik,Ata Sb Mahallesi,16600
Bursa,Gemlik,Balıkpazarı Mahallesi,16600
Bursa,Gemlik,Büyükkumla Mahallesi,16600
Bursa,Gemlik,Cihatlı Mahallesi,16600
Bursa,Gemlik,Cumhuriyet Mahallesi,16600
Bursa,Gemlik,Demirsubaşı Mahallesi,16600
Bursa,Gemlik,Dr.Ziya Kaya Mahallesi,16600
Bursa,Gemlik,Engürücük Mahallesi,16600
Bursa,Gemlik,Eşref Dinçer Mahallesi,16600
Bursa,Gemlik,Fevziye Mahallesi,16600
Bursa,Gemlik,Fındıcak Mahallesi,16600
Bursa,Gemlik,Gençali Mahallesi,16600
Bursa,Gemlik,Güvenli Mahallesi,16600
Bursa,Gemlik,Halitpaşa Mahallesi,16600
Bursa,Gemlik,Hamidiye Mahallesi,16600
Bursa,Gemlik,Hamidiyeköy Mahallesi,16600
Bursa,Gemlik,Haydariye Mahallesi,16600
Bursa,Gemlik,Hisar Mahallesi,16600
Bursa,Gemlik,Karacaali Mahallesi,16600
Bursa,Gemlik,Katırlı Mahallesi,16600
Bursa,Gemlik,Kayhan Mahallesi,16600
Bursa,Gemlik,Kumla Mahallesi,16600
Bursa,Gemlik,Kurşunlu Mahallesi,16600
Bursa,Gemlik,Kurtul Mahallesi,16600
Bursa,Gemlik,Küçükkumla Mahallesi,16600
Bursa,Gemlik,Muratoba Mahallesi,16600
Bursa,Gemlik,Narlı Mahallesi,16600
Bursa,Gemlik,Orhaniye Mahallesi,16600
Bursa,Gemlik,Osmaniye Mahallesi,16600
Bursa,Gemlik,Şahinyurdu Mahallesi,16600
Bursa,Gemlik,Şükriye Mahallesi,16600
Bursa,Gemlik,Umurbey Mahallesi,16600
Bursa,Gemlik,Yeni Mahallesi,16600
Bursa,Gemlik,Yeniköy Mahallesi,16600
Bursa,Gürsu,Adaköy Mahallesi,16580
Bursa,Gürsu,Ağaköy Mahallesi,16580
Bursa,Gürsu,Canbazlarköyü Mahallesi,16580
Bursa,Gürsu,Dışkayaköyü Mahallesi,16580
Bursa,Gürsu,Ericekköyü Mahallesi,16580
Bursa,Gürsu,Hasanköy Mahallesi,16580
Bursa,Gürsu,Iğdirköyü Mahallesi,16580
Bursa,Gürsu,Ipekyolu Mahallesi,16580
Bursa,Gürsu,Istiklal Mahallesi,16580
Bursa,Gürsu,Karahıdırköyü Mahallesi,16580
Bursa,Gürsu,Kazıklıköyü Mahallesi,16580
Bursa,Gürsu,Kumlukalan Mahallesi,16580
Bursa,Gürsu,Kurtuluş Mahallesi,16580
Bursa,Gürsu,Kurtuluşosb Mahallesi,16580
Bursa,Gürsu,Yenidoğan Mahallesi,16580
Bursa,Gürsu,Yenidoğanosb Mahallesi,16580
Bursa,Gürsu,Zafer Mahallesi,16580
Bursa,Harmancık,Akpınar Mahallesi,16770
Bursa,Harmancık,Alutca Mahallesi,16770
Bursa,Harmancık,Balatdanişment Mahallesi,16770
Bursa,Harmancık,Ballısaray Mahallesi,16770
Bursa,Harmancık,Bekdemirler Mahallesi,16770
Bursa,Harmancık,Çakmak Mahallesi,16770
Bursa,Harmancık,Çamoğlu Mahallesi,16770
Bursa,Harmancık,Çatalsöğüt Mahallesi,16770
Bursa,Harmancık,Dedebali Mahallesi,16770
Bursa,Harmancık,Delicegüney Mahallesi,16770
Bursa,Harmancık,Dutluca Mahallesi,16770
Bursa,Harmancık,Ece Mahallesi,16770
Bursa,Harmancık,Gedikören Mahallesi,16770
Bursa,Harmancık,Gökçeler Mahallesi,16770
Bursa,Harmancık,Gülözü Mahallesi,16770
Bursa,Harmancık,Harmancık Akalan Mahallesi,16770
Bursa,Harmancık,Hopandanişment Mahallesi,16770
Bursa,Harmancık,Ilıcaksu Mahallesi,16770
Bursa,Harmancık,Ishaklar Mahallesi,16770
Bursa,Harmancık,Karaca Mahallesi,16770
Bursa,Harmancık,Kepekdere Mahallesi,16770
Bursa,Harmancık,Kılavuzlar Mahallesi,16770
Bursa,Harmancık,Kışmanlar Mahallesi,16770
Bursa,Harmancık,Kocapınar Mahallesi,16770
Bursa,Harmancık,Kozluca Mahallesi,16770
Bursa,Harmancık,Merkez Mahallesi,16770
Bursa,Harmancık,Nalbant Mahallesi,16770
Bursa,Harmancık,Okçular Mahallesi,16770
Bursa,Harmancık,Saçaklı Mahallesi,16770
Bursa,Harmancık,Yayabaşı Mahallesi,16770
Bursa,Harmancık,Yeşilyurt Mahallesi,16770
Bursa,Inegöl,Akbaşlar Mahallesi,16400
Bursa,Inegöl,Akhisar Mahallesi,16400
Bursa,Inegöl,Akıncılar Mahallesi,16400
Bursa,Inegöl,Alibey Mahallesi,16400
Bursa,Inegöl,Aşağıballık Mahallesi,16400
Bursa,Inegöl,Babaoğlu Mahallesi,16400
Bursa,Inegöl,Bahariye Mahallesi,16400
Bursa,Inegöl,Bahçekaya Mahallesi,16400
Bursa,Inegöl,Baykoca Mahallesi,16400
Bursa,Inegöl,Bayramşah Mahallesi,16400
Bursa,Inegöl,Bilalköy Mahallesi,16400
Bursa,Inegöl,Boğazköy Mahallesi,16400
Bursa,Inegöl,Burhaniye Mahallesi,16400
Bursa,Inegöl,Cemiyet Mahallesi,16400
Bursa,Inegöl,Cerrah Mahallesi,16400
Bursa,Inegöl,Cuma Mahallesi,16400
Bursa,Inegöl,Cumhuriyet Mahallesi,16400
Bursa,Inegöl,Çavuşköy Mahallesi,16400
Bursa,Inegöl,Çaylıca Mahallesi,16400
Bursa,Inegöl,Çayyaka Mahallesi,16400
Bursa,Inegöl,Çeltikçi Mahallesi,16400
Bursa,Inegöl,Çiftlikköy Mahallesi,16400
Bursa,Inegöl,Çitli Mahallesi,16400
Bursa,Inegöl,Deydinler Mahallesi,16400
Bursa,Inegöl,Dipsizgöl Mahallesi,16400
Bursa,Inegöl,Doğanyurdu Mahallesi,16400
Bursa,Inegöl,Dömez Mahallesi,16400
Bursa,Inegöl,Edebey Mahallesi,16400
Bursa,Inegöl,Elmaçayır Mahallesi,16400
Bursa,Inegöl,Ertuğrulgazi Mahallesi,16400
Bursa,Inegöl,Esenköy Mahallesi,16400
Bursa,Inegöl,Esentepe Mahallesi,16400
Bursa,Inegöl,Eski Bahçekaya Mahallesi,16400
Bursa,Inegöl,Eskikaracakaya Mahallesi,16400
Bursa,Inegöl,Eskiköy Mahallesi,16400
Bursa,Inegöl,Eymir Mahallesi,16400
Bursa,Inegöl,Fatih Mahallesi,16400
Bursa,Inegöl,Fevziye Mahallesi,16400
Bursa,Inegöl,Fındıklı Mahallesi,16400
Bursa,Inegöl,Gazelli Mahallesi,16400
Bursa,Inegöl,Gedikpınar Mahallesi,16400
Bursa,Inegöl,Gülbahçe Mahallesi,16400
Bursa,Inegöl,Gündüzlü Mahallesi,16400
Bursa,Inegöl,Güneykestane Mahallesi,16400
Bursa,Inegöl,Güzelyurt Mahallesi,16400
Bursa,Inegöl,Hacıkara Mahallesi,16400
Bursa,Inegöl,Halhalca Mahallesi,16400
Bursa,Inegöl,Hamamlı Mahallesi,16400
Bursa,Inegöl,Hamidiye Mahallesi,16400
Bursa,Inegöl,Hamitabat Mahallesi,16400
Bursa,Inegöl,Hamzabey Mahallesi,16400
Bursa,Inegöl,Hamzabey Osb Mahallesi,16400
Bursa,Inegöl,Hasanpaşa Mahallesi,16400
Bursa,Inegöl,Hayriye Mahallesi,16400
Bursa,Inegöl,Hilmiye Mahallesi,16400
Bursa,Inegöl,Hocaköy Mahallesi,16400
Bursa,Inegöl,Huzur Mahallesi,16400
Bursa,Inegöl,Iclaliye Mahallesi,16400
Bursa,Inegöl,Ihsaniye Mahallesi,16400
Bursa,Inegöl,Isaören Mahallesi,16400
Bursa,Inegöl,Karagölet Mahallesi,16400
Bursa,Inegöl,Karahasanlar Mahallesi,16400
Bursa,Inegöl,Karakadı Mahallesi,16400
Bursa,Inegöl,Karalar Mahallesi,16400
Bursa,Inegöl,Kayapınar Mahallesi,16400
Bursa,Inegöl,Kemalpaşa Mahallesi,16400
Bursa,Inegöl,Kestanealanı Mahallesi,16400
Bursa,Inegöl,Kınık Mahallesi,16400
Bursa,Inegöl,Kıran Mahallesi,16400
Bursa,Inegöl,Kocakonak Mahallesi,16400
Bursa,Inegöl,Konurlar Mahallesi,16400
Bursa,Inegöl,Kozluca Mahallesi,16400
Bursa,Inegöl,Kulaca Mahallesi,16400
Bursa,Inegöl,Kurşunlu Mahallesi,16400
Bursa,Inegöl,Küçükyenice Mahallesi,16400
Bursa,Inegöl,Lütfiye Mahallesi,16400
Bursa,Inegöl,Madenköy Mahallesi,16400
Bursa,Inegöl,Mahmudiye Mahallesi,16400
Bursa,Inegöl,Mesudiye Mahallesi,16400
Bursa,Inegöl,Mezit Mahallesi,16400
Bursa,Inegöl,Muratbey Mahallesi,16400
Bursa,Inegöl,Olukman Mahallesi,16400
Bursa,Inegöl,Orhaniye Mahallesi,16400
Bursa,Inegöl,Ortaköy Mahallesi,16400
Bursa,Inegöl,Osmaniye Mahallesi,16400
Bursa,Inegöl,Osmaniyeköy Mahallesi,16400
Bursa,Inegöl,Özlüce Mahallesi,16400
Bursa,Inegöl,Paşaören Mahallesi,16400
Bursa,Inegöl,Rüştiye Mahallesi,16400
Bursa,Inegöl,Saadet Mahallesi,16400
Bursa,Inegöl,Sarıpınar Mahallesi,16400
Bursa,Inegöl,Sinanbey Mahallesi,16400
Bursa,Inegöl,Soğukdere Mahallesi,16400
Bursa,Inegöl,Sulhiye Mahallesi,16400
Bursa,Inegöl,Sultaniye Mahallesi,16400
Bursa,Inegöl,Sungurpaşa Mahallesi,16400
Bursa,Inegöl,Süle Mahallesi,16400
Bursa,Inegöl,Süleymaniye Mahallesi,16400
Bursa,Inegöl,Süleymaniyeosb Mahallesi,16400
Bursa,Inegöl,Sülüklügöl Mahallesi,16400
Bursa,Inegöl,Süpürtü Mahallesi,16400
Bursa,Inegöl,Şehitler Mahallesi,16400
Bursa,Inegöl,Şipali Mahallesi,16400
Bursa,Inegöl,Tahtaköprü Mahallesi,16400
Bursa,Inegöl,Tekkeköy Mahallesi,16400
Bursa,Inegöl,Tokuş Mahallesi,16400
Bursa,Inegöl,Turgutalp Mahallesi,16400
Bursa,Inegöl,Turgutalpköy Mahallesi,16400
Bursa,Inegöl,Tuzla Mahallesi,16400
Bursa,Inegöl,Tüfekçikonak Mahallesi,16400
Bursa,Inegöl,Yeni Mahallesi,16400
Bursa,Inegöl,Yenice Mahallesi,16400
Bursa,Inegöl,Yeniceköy Mahallesi,16400
Bursa,Inegöl,Yeniköy Mahallesi,16400
Bursa,Inegöl,Yeniyörük Mahallesi,16400
Bursa,Inegöl,Yiğit Mahallesi,16400
Bursa,Inegöl,Yukarıballık Mahallesi,16400
Bursa,Inegöl,Yunusemre Mahallesi,16400
Bursa,Iznik,Aydınlar Mahallesi,16860
Bursa,Iznik,Bayındır Mahallesi,16860
Bursa,Iznik,Beyler Mahallesi,16860
Bursa,Iznik,Boyalıca Mahallesi,16860
Bursa,Iznik,Candarlı Mahallesi,16860
Bursa,Iznik,Çakırca Mahallesi,16860
Bursa,Iznik,Çamdibi Mahallesi,16860
Bursa,Iznik,Çamoluk Mahallesi,16860
Bursa,Iznik,Çampınar Mahallesi,16860
Bursa,Iznik,Çiçekli Mahallesi,16860
Bursa,Iznik,Derbent Mahallesi,16860
Bursa,Iznik,Dereköy Mahallesi,16860
Bursa,Iznik,Dırazali Mahallesi,16860
Bursa,Iznik,Elbeyli Mahallesi,16860
Bursa,Iznik,Elmalı Mahallesi,16860
Bursa,Iznik,Eşrefzade Mahallesi,16860
Bursa,Iznik,Göllüce Mahallesi,16860
Bursa,Iznik,Gürmüzlü Mahallesi,16860
Bursa,Iznik,Hacıosman Mahallesi,16860
Bursa,Iznik,Hisardere Mahallesi,16860
Bursa,Iznik,Hocaköy Mahallesi,16860
Bursa,Iznik,Ihsaniye Mahallesi,16860
Bursa,Iznik,Inikli Mahallesi,16860
Bursa,Iznik,Karatekin Mahallesi,16860
Bursa,Iznik,Kaynarca Mahallesi,16860
Bursa,Iznik,Kırıntı Mahallesi,16860
Bursa,Iznik,Kutluca Mahallesi,16860
Bursa,Iznik,Mahmudiye Mahallesi,16860
Bursa,Iznik,Mahmut Çelebi Mahallesi,16860
Bursa,Iznik,Mecidiye Mahallesi,16860
Bursa,Iznik,Mustafa Kemal Paşa Mahallesi,16860
Bursa,Iznik,Mustafalı Mahallesi,16860
Bursa,Iznik,Müşküle Mahallesi,16860
Bursa,Iznik,Orhaniye Mahallesi,16860
Bursa,Iznik,Osmaniye Mahallesi,16860
Bursa,Iznik,Ömerli Mahallesi,16860
Bursa,Iznik,Sansarak Mahallesi,16860
Bursa,Iznik,Sarıağıl Mahallesi,16860
Bursa,Iznik,Selçuk Mahallesi,16860
Bursa,Iznik,Süleymaniye Mahallesi,16860
Bursa,Iznik,Şerefiye Mahallesi,16860
Bursa,Iznik,Tacir Mahallesi,16860
Bursa,Iznik,Yeni Mahallesi,16860
Bursa,Iznik,Yenişerefiye Mahallesi,16860
Bursa,Iznik,Yeşil Camii Mahallesi,16860
Bursa,Iznik,Yürükler Mahallesi,16860
Bursa,Karacabey,Abdullahpaşa Mahallesi,16700
Bursa,Karacabey,Akçakoyun Mahallesi,16700
Bursa,Karacabey,Akçasusurluk Mahallesi,16700
Bursa,Karacabey,Akhisar Mahallesi,16700
Bursa,Karacabey,Arız Mahallesi,16700
Bursa,Karacabey,Bakırköy Mahallesi,16700
Bursa,Karacabey,Ballıkaya Mahallesi,16700
Bursa,Karacabey,Bayramdere Mahallesi,16700
Bursa,Karacabey,Beylik Mahallesi,16700
Bursa,Karacabey,Boğazköy Mahallesi,16700
Bursa,Karacabey,Canbalı Mahallesi,16700
Bursa,Karacabey,Canbaz Mahallesi,16700
Bursa,Karacabey,Çamlıca Mahallesi,16700
Bursa,Karacabey,Çarıkköy Mahallesi,16700
Bursa,Karacabey,Çavuş Mahallesi,16700
Bursa,Karacabey,Çeşnigir Mahallesi,16700
Bursa,Karacabey,Dağesemen Mahallesi,16700
Bursa,Karacabey,Dağkadı Mahallesi,16700
Bursa,Karacabey,Danişment Mahallesi,16700
Bursa,Karacabey,Doğla Mahallesi,16700
Bursa,Karacabey,Drama Mahallesi,16700
Bursa,Karacabey,Ekinli Mahallesi,16700
Bursa,Karacabey,Ekmekçi Mahallesi,16700
Bursa,Karacabey,Emirsultan Mahallesi,16700
Bursa,Karacabey,Esentepe Mahallesi,16700
Bursa,Karacabey,Eskikaraağaç Mahallesi,16700
Bursa,Karacabey,Eskisarıbey Mahallesi,16700
Bursa,Karacabey,Fevzipaşa Mahallesi,16700
Bursa,Karacabey,Garipçe Mahallesi,16700
Bursa,Karacabey,Gazi Mahallesi,16700
Bursa,Karacabey,Gölecik Mahallesi,16700
Bursa,Karacabey,Gölkıyı Mahallesi,16700
Bursa,Karacabey,Gönü Mahallesi,16700
Bursa,Karacabey,Güngörmez Mahallesi,16700
Bursa,Karacabey,Hamidiye Mahallesi,16700
Bursa,Karacabey,Harmanlı Mahallesi,16700
Bursa,Karacabey,Hayırlar Mahallesi,16700
Bursa,Karacabey,Hotanlı Mahallesi,16700
Bursa,Karacabey,Hüdavendigar Mahallesi,16700
Bursa,Karacabey,Hürriyet Mahallesi,16700
Bursa,Karacabey,Ikizce Mahallesi,16700
Bursa,Karacabey,Inkaya Mahallesi,16700
Bursa,Karacabey,Ismetpaşa Mahallesi,16700
Bursa,Karacabey,Karacaahmet Mahallesi,16700
Bursa,Karacabey,Karakoca Mahallesi,16700
Bursa,Karacabey,Karasu Mahallesi,16700
Bursa,Karacabey,Kedikaya Mahallesi,16700
Bursa,Karacabey,Keşlik Mahallesi,16700
Bursa,Karacabey,Kıranlar Mahallesi,16700
Bursa,Karacabey,Kulakpınar Mahallesi,16700
Bursa,Karacabey,Kurşunlu Mahallesi,16700
Bursa,Karacabey,Küçükkaraağaç Mahallesi,16700
Bursa,Karacabey,Mamuriyet Mahallesi,16700
Bursa,Karacabey,Mecidiye Mahallesi,16700
Bursa,Karacabey,Muratlı Mahallesi,16700
Bursa,Karacabey,Nasrettin Mahallesi,16700
Bursa,Karacabey,Okçular Mahallesi,16700
Bursa,Karacabey,Orhaniye Mahallesi,16700
Bursa,Karacabey,Ortasarıbey Mahallesi,16700
Bursa,Karacabey,Ova Hamidiye Mahallesi,16700
Bursa,Karacabey,Ovaesemen Mahallesi,16700
Bursa,Karacabey,Örencik Mahallesi,16700
Bursa,Karacabey,Runguşpaşa Mahallesi,16700
Bursa,Karacabey,Saadet Mahallesi,16700
Bursa,Karacabey,Sazlıca Mahallesi,16700
Bursa,Karacabey,Selimiye Mahallesi,16700
Bursa,Karacabey,Seyran Mahallesi,16700
Bursa,Karacabey,Sırabademler Mahallesi,16700
Bursa,Karacabey,Subaşı Mahallesi,16700
Bursa,Karacabey,Sultaniye Mahallesi,16700
Bursa,Karacabey,Şahinköy Mahallesi,16700
Bursa,Karacabey,Şahmelek Mahallesi,16700
Bursa,Karacabey,Tabaklar Mahallesi,16700
Bursa,Karacabey,Taşlık Mahallesi,16700
Bursa,Karacabey,Taşpınar Mahallesi,16700
Bursa,Karacabey,Tavşanlı Mahallesi,16700
Bursa,Karacabey,Tophisar Mahallesi,16700
Bursa,Karacabey,Uluabat Mahallesi,16700
Bursa,Karacabey,Yarış Mahallesi,16700
Bursa,Karacabey,Yeni Mahallesi,16700
Bursa,Karacabey,Yenice Mahallesi,16700
Bursa,Karacabey,Yenikaraağaç Mahallesi,16700
Bursa,Karacabey,Yenisarıbey Mahallesi,16700
Bursa,Karacabey,Yeşildere Mahallesi,16700
Bursa,Karacabey,Yolağzı Mahallesi,16700
Bursa,Keles,Akçapınar Mahallesi,16740
Bursa,Keles,Alpağut Mahallesi,16740
Bursa,Keles,Avdan Mahallesi,16740
Bursa,Keles,Baraklı Mahallesi,16740
Bursa,Keles,Basak Mahallesi,16740
Bursa,Keles,Belenören Mahallesi,16740
Bursa,Keles,Bıyıklıalanı Mahallesi,16740
Bursa,Keles,Cuma Mahallesi,16740
